"","activity","subject","colMeans"
"112",1,1,0.174527859893127
"113",1,1,0.3143158162243
"114",1,1,-0.0326917241350285
"115",1,1,0.0886842849822925
"116",1,1,-0.00103868688344055
"117",1,1,0.138471148717396
"118",1,1,-0.138122992805529
"119",1,1,0.00302530439893155
"120",1,1,0.0803171281290155
"121",1,1,-0.0309824871713436
"122",1,1,-0.0747194855994359
"123",1,1,0.088357304227173
"124",1,1,-0.721192598029789
"125",1,1,-0.682653506899942
"126",1,1,-0.653665674372188
"127",1,1,-0.726484836848539
"128",1,1,-0.694534110096304
"129",1,1,-0.667209748107764
"130",1,1,-0.64548527449658
"131",1,1,-0.737977312189729
"132",1,1,-0.484188693115124
"133",1,1,0.632263659095572
"134",1,1,0.734258066662152
"135",1,1,0.559247778213168
"136",1,1,-0.602748673125558
"137",1,1,-0.901636957062326
"138",1,1,-0.884235450188455
"139",1,1,-0.872984368242422
"140",1,1,-0.729225040963895
"141",1,1,-0.717202660698654
"142",1,1,-0.720239479300788
"143",1,1,-0.144916600805163
"144",1,1,-0.0992485937860931
"145",1,1,-0.0632542895391766
"146",1,1,-0.222861867348975
"147",1,1,0.147739198267393
"148",1,1,0.128497150520195
"149",1,1,-0.0803058186736978
"150",1,1,-0.204786157644309
"151",1,1,0.169678404244605
"152",1,1,-0.0424613426990677
"153",1,1,0.141698297542868
"154",1,1,-0.085098503172116
"155",1,1,0.0667301860927464
"156",1,1,-0.00792375249314584
"157",1,1,0.146419131220679
"158",1,1,-0.169335663346868
"159",1,1,0.0143461720708445
"160",1,1,-0.105693035967995
"161",1,1,-0.0967092754729682
"162",1,1,-0.0423181079782632
"163",1,1,-0.0548303497968374
"164",1,1,-0.731348533131935
"165",1,1,-0.786062320321895
"166",1,1,-0.739932395222129
"167",1,1,-0.730002664153494
"168",1,1,-0.796578518731355
"169",1,1,-0.746637006996126
"170",1,1,-0.747265427689844
"171",1,1,-0.809908325963061
"172",1,1,-0.742689151304914
"173",1,1,0.760591617745632
"174",1,1,0.83027549261874
"175",1,1,0.799424779207836
"176",1,1,-0.766813796605217
"177",1,1,-0.916934348894223
"178",1,1,-0.939545115888378
"179",1,1,-0.919501877565938
"180",1,1,-0.737540121153577
"181",1,1,-0.808763717176308
"182",1,1,-0.766349715087751
"183",1,1,-0.015190658579531
"184",1,1,0.0186689432880076
"185",1,1,-0.0151123062176901
"186",1,1,-0.072476393634415
"187",1,1,0.0409185929438137
"188",1,1,0.159666872922338
"189",1,1,0.164731000845581
"190",1,1,-0.162364494080083
"191",1,1,0.200174940317975
"192",1,1,0.0835283576270254
"193",1,1,0.0802492405843008
"194",1,1,-0.0286536933575332
"195",1,1,0.052383068816264
"196",1,1,0.0888026271256925
"197",1,1,0.0335305237509215
"198",1,1,0.036939291384175
"199",1,1,0.0492723572603522
"200",1,1,-0.113625269936235
"201",1,1,-0.54822165976717
"202",1,1,-0.591225327146546
"203",1,1,-0.642655227166232
"204",1,1,-0.558632605228031
"205",1,1,-0.837828098220041
"206",1,1,-0.54822165976717
"207",1,1,-0.777465766425847
"208",1,1,-0.702589578546208
"209",1,1,0.132813314452206
"210",1,1,-0.0695394969837687
"211",1,1,0.0240420207662277
"212",1,1,0.05858262032553
"213",1,1,-0.0578901254381161
"214",1,1,-0.54822165976717
"215",1,1,-0.591225327146546
"216",1,1,-0.642655227166232
"217",1,1,-0.558632605228031
"218",1,1,-0.837828098220041
"219",1,1,-0.54822165976717
"220",1,1,-0.777465766425847
"221",1,1,-0.702589578546208
"222",1,1,0.132813314452206
"223",1,1,-0.0695394969837687
"224",1,1,0.0240420207662277
"225",1,1,0.05858262032553
"226",1,1,-0.0578901254381161
"227",1,1,-0.649417950650692
"228",1,1,-0.627762945785391
"229",1,1,-0.646943532929861
"230",1,1,-0.638701760021827
"231",1,1,-0.787591449073425
"232",1,1,-0.649417950650692
"233",1,1,-0.851143395900557
"234",1,1,-0.69921697627519
"235",1,1,-0.0616317492433916
"236",1,1,0.0787587421124073
"237",1,1,-0.0290364285833284
"238",1,1,-0.0911724607428804
"239",1,1,-0.0416730463538826
"240",1,1,-0.60524856977632
"241",1,1,-0.662533062898382
"242",1,1,-0.630193402078694
"243",1,1,-0.695172383775572
"244",1,1,-0.730011545895564
"245",1,1,-0.60524856977632
"246",1,1,-0.834836825445684
"247",1,1,-0.653655028888805
"248",1,1,0.235401959044138
"249",1,1,-0.0244571230785569
"250",1,1,-0.0692356651424385
"251",1,1,0.107610540547602
"252",1,1,-0.0544489729651971
"253",1,1,-0.762137610987416
"254",1,1,-0.77799317279698
"255",1,1,-0.792588947506114
"256",1,1,-0.784624704719959
"257",1,1,-0.802863364860258
"258",1,1,-0.762137610987416
"259",1,1,-0.931909308973114
"260",1,1,-0.806533411928684
"261",1,1,0.130669261885486
"262",1,1,0.286483344408255
"263",1,1,-0.226942639689219
"264",1,1,-0.0574848482542525
"265",1,1,-0.106689656521658
"266",1,1,-0.622761658493734
"267",1,1,-0.53749328145871
"268",1,1,-0.665033506271952
"269",1,1,-0.603356276555826
"270",1,1,-0.528420009576204
"271",1,1,-0.617874813333395
"272",1,1,-0.590772247453255
"273",1,1,-0.522201179756627
"274",1,1,-0.632332520921891
"275",1,1,-0.65154376602265
"276",1,1,-0.65808060619233
"277",1,1,-0.6356763001165
"278",1,1,-0.855993019418745
"279",1,1,-0.880225566673813
"280",1,1,-0.913777010275483
"281",1,1,-0.555229161044815
"282",1,1,-0.825931263823377
"283",1,1,-0.752468625264045
"284",1,1,-0.839857719209846
"285",1,1,-0.652568872132058
"286",1,1,-0.649906038978557
"287",1,1,-0.746767586701156
"288",1,1,-0.200288915579336
"289",1,1,-0.183854707645966
"290",1,1,-0.204846236250567
"291",1,1,-0.759939109518303
"292",1,1,-0.797313654388096
"293",1,1,-0.843845928996699
"294",1,1,-0.2214691368263
"295",1,1,0.015400588735675
"296",1,1,0.0473098698476722
"297",1,1,-0.135853217991138
"298",1,1,-0.465003677724666
"299",1,1,-0.268046531941767
"300",1,1,-0.582227005482365
"301",1,1,-0.241171035011655
"302",1,1,-0.47953961978932
"303",1,1,-0.818036094654419
"304",1,1,-0.887510890695611
"305",1,1,-0.858270655333126
"306",1,1,-0.894101771797625
"307",1,1,-0.914978953766618
"308",1,1,-0.912811112066307
"309",1,1,-0.946035198276046
"310",1,1,-0.955802655168521
"311",1,1,-0.821594785604625
"312",1,1,-0.846779479853457
"313",1,1,-0.914180750442373
"314",1,1,-0.949309009464414
"315",1,1,-0.824203169833818
"316",1,1,-0.883133272385076
"317",1,1,-0.787763224118613
"318",1,1,-0.847368636830407
"319",1,1,-0.860289572407185
"320",1,1,-0.902754373244198
"321",1,1,-0.897368801716749
"322",1,1,-0.882704595718613
"323",1,1,-0.902469620378678
"324",1,1,-0.951462674819691
"325",1,1,-0.758868807775291
"326",1,1,-0.8368979149308
"327",1,1,-0.880006008141197
"328",1,1,-0.919977986946534
"329",1,1,-0.7549929507442
"330",1,1,-0.890747004278279
"331",1,1,-0.857233732741213
"332",1,1,-0.899391173398029
"333",1,1,-0.925811181549034
"334",1,1,-0.961894261804253
"335",1,1,-0.963850562103214
"336",1,1,-0.937673872739654
"337",1,1,-0.941636653396543
"338",1,1,-0.957863701978755
"339",1,1,-0.853460606155306
"340",1,1,-0.938914853717011
"341",1,1,-0.954521835989416
"342",1,1,-0.946014525351976
"343",1,1,-0.843297377965599
"344",1,1,-0.959808394165162
"345",1,1,-0.656713524546605
"346",1,1,-0.628961179980356
"347",1,1,-0.743608246170053
"348",1,1,-0.654979816705833
"349",1,1,-0.612243590244114
"350",1,1,-0.780928428167213
"351",1,1,-0.594990831765785
"352",1,1,-0.624021157206917
"353",1,1,-0.764487260336202
"354",1,1,-0.711609033648731
"355",1,1,-0.682104723953501
"356",1,1,-0.801159275192704
"357",1,1,-0.882722042078124
"358",1,1,-0.860233763381636
"359",1,1,-0.884441536616856
"360",1,1,-0.620250098992747
"361",1,1,-0.850154122443228
"362",1,1,-0.827338557560067
"363",1,1,-0.930738116017043
"364",1,1,-0.634120706978587
"365",1,1,-0.719893556985737
"366",1,1,-0.771494743232887
"367",1,1,-0.266934403181862
"368",1,1,-0.265555351903177
"369",1,1,-0.365422543326297
"370",1,1,-0.414055733566366
"371",1,1,-0.396892902223517
"372",1,1,-0.324540246625886
"373",1,1,-0.0477062917542325
"374",1,1,-0.213392904926883
"375",1,1,-0.123828014584147
"376",1,1,-0.315459909295403
"377",1,1,-0.713192262788805
"378",1,1,-0.399771004761536
"379",1,1,-0.823099370133193
"380",1,1,-0.487741785527415
"381",1,1,-0.815881292637033
"382",1,1,-0.867790166049472
"383",1,1,-0.886610577630741
"384",1,1,-0.873657339011977
"385",1,1,-0.897512744293261
"386",1,1,-0.921781011230935
"387",1,1,-0.90298054491246
"388",1,1,-0.945086711251772
"389",1,1,-0.984548947264492
"390",1,1,-0.86824127624315
"391",1,1,-0.854673657378944
"392",1,1,-0.907546665670317
"393",1,1,-0.943050607583843
"394",1,1,-0.846111263779328
"395",1,1,-0.862219084822611
"396",1,1,-0.834576479630323
"397",1,1,-0.868761989366437
"398",1,1,-0.836442771734634
"399",1,1,-0.908162317713642
"400",1,1,-0.915844731172172
"401",1,1,-0.877044705834585
"402",1,1,-0.923283022654626
"403",1,1,-0.971320000632159
"404",1,1,-0.842036570597375
"405",1,1,-0.837360471943564
"406",1,1,-0.879073946132653
"407",1,1,-0.929346907479852
"408",1,1,-0.813082987201659
"409",1,1,-0.895721790432304
"410",1,1,-0.900659270891659
"411",1,1,-0.899306858802552
"412",1,1,-0.931416929759977
"413",1,1,-0.963375394737518
"414",1,1,-0.967359407929119
"415",1,1,-0.94238752017479
"416",1,1,-0.932343820732984
"417",1,1,-0.971368058833576
"418",1,1,-0.878602779791543
"419",1,1,-0.947071070800665
"420",1,1,-0.957632641155889
"421",1,1,-0.932524730914992
"422",1,1,-0.899216849758033
"423",1,1,-0.961144851382853
"424",1,1,-0.672094306818974
"425",1,1,-0.70621663959074
"426",1,1,-0.644192752866115
"427",1,1,-0.738594816501343
"428",1,1,-0.674226934551517
"429",1,1,-0.690446312501126
"430",1,1,-0.687956742007122
"431",1,1,-0.712145127017483
"432",1,1,-0.640920499683918
"433",1,1,-0.73545456021797
"434",1,1,-0.733671650033348
"435",1,1,-0.764204237525595
"436",1,1,-0.931548457275658
"437",1,1,-0.900716098214293
"438",1,1,-0.908750956159249
"439",1,1,-0.660284332246048
"440",1,1,-0.915446550793456
"441",1,1,-0.885434275295097
"442",1,1,-0.869633116428712
"443",1,1,-0.707326722844704
"444",1,1,-0.753796308535432
"445",1,1,-0.696860736305486
"446",1,1,-0.0931789304228372
"447",1,1,-0.0467370743210457
"448",1,1,-0.14912590076738
"449",1,1,-0.878855551616371
"450",1,1,-0.801152006298864
"451",1,1,-0.807862162566074
"452",1,1,-0.101042702224631
"453",1,1,-0.174277577553958
"454",1,1,-0.0513928953203266
"455",1,1,-0.176754696990741
"456",1,1,-0.494010005471128
"457",1,1,-0.178470808803399
"458",1,1,-0.533051994016485
"459",1,1,-0.21364798048177
"460",1,1,-0.533094354557375
"461",1,1,-0.929211084279823
"462",1,1,-0.907558742847356
"463",1,1,-0.920128061663657
"464",1,1,-0.958904072537139
"465",1,1,-0.949987460863967
"466",1,1,-0.95221939789232
"467",1,1,-0.964051241269152
"468",1,1,-0.975361338116856
"469",1,1,-0.919865699659899
"470",1,1,-0.918990186549277
"471",1,1,-0.945868204962958
"472",1,1,-0.969055794042334
"473",1,1,-0.916880710048364
"474",1,1,-0.954693114347121
"475",1,1,-0.878465042808816
"476",1,1,-0.957397288479445
"477",1,1,-0.959814576101447
"478",1,1,-0.967476400834062
"479",1,1,-0.97764929436353
"480",1,1,-0.958081731538295
"481",1,1,-0.952407061115302
"482",1,1,-0.976085134578619
"483",1,1,-0.890460317703709
"484",1,1,-0.952559766594893
"485",1,1,-0.97340266556054
"486",1,1,-0.956190288305515
"487",1,1,-0.878993883045636
"488",1,1,-0.966813376008059
"489",1,1,-0.899208173289766
"490",1,1,-0.93286344807225
"491",1,1,-0.931869942946665
"492",1,1,-0.965562917247791
"493",1,1,-0.971109659710652
"494",1,1,-0.960489366972997
"495",1,1,-0.951314358319516
"496",1,1,-0.969396888562191
"497",1,1,-0.881620222122505
"498",1,1,-0.918364589839534
"499",1,1,-0.96815066392475
"500",1,1,-0.959176242468754
"501",1,1,-0.8730243443739
"502",1,1,-0.966367704040198
"503",1,1,-0.585962696268539
"504",1,1,-0.659531216655476
"505",1,1,-0.596119713735426
"506",1,1,-0.756505645907433
"507",1,1,-0.890588103055316
"508",1,1,-0.585962696268539
"509",1,1,-0.821867375904587
"510",1,1,-0.694915906166169
"511",1,1,-0.190127927670803
"512",1,1,-0.752577250182154
"513",1,1,0.0768760112631957
"514",1,1,-0.352429109413769
"515",1,1,-0.632129027088649
"516",1,1,-0.620789916331592
"517",1,1,-0.640076803144351
"518",1,1,-0.614293255936873
"519",1,1,-0.682695734240631
"520",1,1,-0.803308386604057
"521",1,1,-0.620789916331592
"522",1,1,-0.840996482490485
"523",1,1,-0.676629000973868
"524",1,1,-0.338469345900311
"525",1,1,-0.877799815764443
"526",1,1,0.173219742700723
"527",1,1,-0.298597798027438
"528",1,1,-0.601659034124411
"529",1,1,-0.697411069729937
"530",1,1,-0.699976372277643
"531",1,1,-0.681013664076159
"532",1,1,-0.734623485951375
"533",1,1,-0.888701277621274
"534",1,1,-0.697411069729937
"535",1,1,-0.881301212126721
"536",1,1,-0.722124967767466
"537",1,1,-0.0762786849505127
"538",1,1,-0.886999236088164
"539",1,1,-0.0415636227771787
"540",1,1,-0.2642790290978
"541",1,1,-0.575866316443354
"542",1,1,-0.779767633083527
"543",1,1,-0.792190209274884
"544",1,1,-0.773403657796535
"545",1,1,-0.809934371803816
"546",1,1,-0.871201213209098
"547",1,1,-0.779767633083527
"548",1,1,-0.937898377778435
"549",1,1,-0.772714631795845
"550",1,1,-0.2743387562279
"551",1,1,-0.900033443405573
"552",1,1,0.126707820497791
"553",1,1,-0.298591856415743
"554",1,1,-0.617700064090993
"555",1,1,0.00770513730366637
"556",1,1,0.00264770963963395
"557",1,1,0.0176831301958708
"558",1,1,-0.00921912899702262
"559",1,1,-0.496522166185746
"560",1,1,0.0632551738495058
"561",1,1,-0.0542842821505305
"562",1,3,0.274347260646063
"563",1,3,-0.0177434918458972
"564",1,3,-0.108925032737064
"565",1,3,-0.607783818968688
"566",1,3,-0.510191378479501
"567",1,3,-0.61306429934125
"568",1,3,-0.633592610907429
"569",1,3,-0.525696539001884
"570",1,3,-0.61498890978365
"571",1,3,-0.466732370523269
"572",1,3,-0.305180462546411
"573",1,3,-0.562229619850407
"574",1,3,0.525304172511095
"575",1,3,0.389536587321513
"576",1,3,0.598021923353949
"577",1,3,-0.552087115648893
"578",1,3,-0.825459670396252
"579",1,3,-0.902704282327838
"580",1,3,-0.854661759222973
"581",1,3,-0.689161821371472
"582",1,3,-0.643511768623583
"583",1,3,-0.640685815482928
"584",1,3,-0.100331848808134
"585",1,3,-0.128765122937701
"586",1,3,-0.157863394141636
"587",1,3,-0.118954333677729
"588",1,3,0.108573706261895
"589",1,3,-0.0356994169213299
"590",1,3,0.122000192842546
"591",1,3,-0.029676503537188
"592",1,3,0.0317237742172389
"593",1,3,0.155147508424199
"594",1,3,-0.0180767920878722
"595",1,3,0.00611033964754394
"596",1,3,0.0377291540841395
"597",1,3,0.034423733821314
"598",1,3,-0.0826692044542652
"599",1,3,-0.120308569497857
"600",1,3,-0.19774621582879
"601",1,3,0.102198864072034
"602",1,3,0.669226222373046
"603",1,3,0.00403879092060517
"604",1,3,0.0921508600211059
"605",1,3,-0.965207115039421
"606",1,3,-0.95440802665318
"607",1,3,-0.938900969424022
"608",1,3,-0.966017547593359
"609",1,3,-0.955361184463938
"610",1,3,-0.940206277312749
"611",1,3,0.609058202575891
"612",1,3,-0.0103216842233446
"613",1,3,0.0967393305199664
"614",1,3,0.683762046463103
"615",1,3,0.0166078634418512
"616",1,3,0.0793492718974707
"617",1,3,-0.0985870819600584
"618",1,3,0.446206727733547
"619",1,3,-0.721469908539694
"620",1,3,-0.763609232749742
"621",1,3,-0.968239871201476
"622",1,3,-0.958592816013108
"623",1,3,-0.944775940840858
"624",1,3,-0.674768951348029
"625",1,3,-0.866704392505228
"626",1,3,-0.669100243301527
"627",1,3,-0.504401651936594
"628",1,3,0.542886549905516
"629",1,3,-0.580674458607939
"630",1,3,0.617818193775729
"631",1,3,-0.343618301448707
"632",1,3,0.330183502639498
"633",1,3,-0.360744984572308
"634",1,3,0.408875435293201
"635",1,3,-0.428082912307475
"636",1,3,0.453367251514286
"637",1,3,-0.478049652346497
"638",1,3,0.499489809797114
"639",1,3,0.17568274446598
"640",1,3,-0.108287775463795
"641",1,3,0.0848488415988038
"642",1,3,0.0789381220355816
"643",1,3,0.0079481069090025
"644",1,3,-0.00467469823628666
"645",1,3,-0.63978102073413
"646",1,3,-0.607971599340832
"647",1,3,-0.762820240449202
"648",1,3,-0.636851832334041
"649",1,3,-0.594046436674004
"650",1,3,-0.756511705504896
"651",1,3,-0.699625727365398
"652",1,3,-0.747833595469583
"653",1,3,-0.818722317836936
"654",1,3,0.616034393890846
"655",1,3,0.684870159457075
"656",1,3,0.739588241708783
"657",1,3,-0.64699127583794
"658",1,3,-0.850337515970628
"659",1,3,-0.827254361855015
"660",1,3,-0.930710203190173
"661",1,3,-0.627489707225369
"662",1,3,-0.659832855678513
"663",1,3,-0.770833756877427
"664",1,3,-0.0826069359182658
"665",1,3,-0.0878825241379454
"666",1,3,-0.127330544548232
"667",1,3,-0.108572863267843
"668",1,3,0.169659030981525
"669",1,3,0.0676044397361048
"670",1,3,0.126467828047418
"671",1,3,-0.0727178062014458
"672",1,3,0.0686944741749914
"673",1,3,0.174527859893127
"674",1,3,0.3143158162243
"675",1,3,-0.0326917241350285
"676",1,3,0.0886842849822925
"677",1,3,-0.00103868688344055
"678",1,3,0.138471148717396
"679",1,3,-0.138122992805529
"680",1,3,0.00302530439893155
"681",1,3,0.0803171281290155
"682",1,3,-0.0309824871713436
"683",1,3,-0.0747194855994359
"684",1,3,0.088357304227173
"685",1,3,-0.721192598029789
"686",1,3,-0.682653506899942
"687",1,3,-0.653665674372188
"688",1,3,-0.726484836848539
"689",1,3,-0.694534110096304
"690",1,3,-0.667209748107764
"691",1,3,-0.64548527449658
"692",1,3,-0.737977312189729
"693",1,3,-0.484188693115124
"694",1,3,0.632263659095572
"695",1,3,0.734258066662152
"696",1,3,0.559247778213168
"697",1,3,-0.602748673125558
"698",1,3,-0.901636957062326
"699",1,3,-0.884235450188455
"700",1,3,-0.872984368242422
"701",1,3,-0.729225040963895
"702",1,3,-0.717202660698654
"703",1,3,-0.720239479300788
"704",1,3,-0.144916600805163
"705",1,3,-0.0992485937860931
"706",1,3,-0.0632542895391766
"707",1,3,-0.222861867348975
"708",1,3,0.147739198267393
"709",1,3,0.128497150520195
"710",1,3,-0.0803058186736978
"711",1,3,-0.204786157644309
"712",1,3,0.169678404244605
"713",1,3,-0.0424613426990677
"714",1,3,0.141698297542868
"715",1,3,-0.085098503172116
"716",1,3,0.0667301860927464
"717",1,3,-0.00792375249314584
"718",1,3,0.146419131220679
"719",1,3,-0.169335663346868
"720",1,3,0.0143461720708445
"721",1,3,-0.105693035967995
"722",1,3,-0.0967092754729682
"723",1,3,-0.0423181079782632
"724",1,3,-0.0548303497968374
"725",1,3,-0.731348533131935
"726",1,3,-0.786062320321895
"727",1,3,-0.739932395222129
"728",1,3,-0.730002664153494
"729",1,3,-0.796578518731355
"730",1,3,-0.746637006996126
"731",1,3,-0.747265427689844
"732",1,3,-0.809908325963061
"733",1,3,-0.742689151304914
"734",1,3,0.760591617745632
"735",1,3,0.83027549261874
"736",1,3,0.799424779207836
"737",1,3,-0.766813796605217
"738",1,3,-0.916934348894223
"739",1,3,-0.939545115888378
"740",1,3,-0.919501877565938
"741",1,3,-0.737540121153577
"742",1,3,-0.808763717176308
"743",1,3,-0.766349715087751
"744",1,3,-0.015190658579531
"745",1,3,0.0186689432880076
"746",1,3,-0.0151123062176901
"747",1,3,-0.072476393634415
"748",1,3,0.0409185929438137
"749",1,3,0.159666872922338
"750",1,3,0.164731000845581
"751",1,3,-0.162364494080083
"752",1,3,0.200174940317975
"753",1,3,0.0835283576270254
"754",1,3,0.0802492405843008
"755",1,3,-0.0286536933575332
"756",1,3,0.052383068816264
"757",1,3,0.0888026271256925
"758",1,3,0.0335305237509215
"759",1,3,0.036939291384175
"760",1,3,0.0492723572603522
"761",1,3,-0.113625269936235
"762",1,3,-0.54822165976717
"763",1,3,-0.591225327146546
"764",1,3,-0.642655227166232
"765",1,3,-0.558632605228031
"766",1,3,-0.837828098220041
"767",1,3,-0.54822165976717
"768",1,3,-0.777465766425847
"769",1,3,-0.702589578546208
"770",1,3,0.132813314452206
"771",1,3,-0.0695394969837687
"772",1,3,0.0240420207662277
"773",1,3,0.05858262032553
"774",1,3,-0.0578901254381161
"775",1,3,-0.54822165976717
"776",1,3,-0.591225327146546
"777",1,3,-0.642655227166232
"778",1,3,-0.558632605228031
"779",1,3,-0.837828098220041
"780",1,3,-0.54822165976717
"781",1,3,-0.777465766425847
"782",1,3,-0.702589578546208
"783",1,3,0.132813314452206
"784",1,3,-0.0695394969837687
"785",1,3,0.0240420207662277
"786",1,3,0.05858262032553
"787",1,3,-0.0578901254381161
"788",1,3,-0.649417950650692
"789",1,3,-0.627762945785391
"790",1,3,-0.646943532929861
"791",1,3,-0.638701760021827
"792",1,3,-0.787591449073425
"793",1,3,-0.649417950650692
"794",1,3,-0.851143395900557
"795",1,3,-0.69921697627519
"796",1,3,-0.0616317492433916
"797",1,3,0.0787587421124073
"798",1,3,-0.0290364285833284
"799",1,3,-0.0911724607428804
"800",1,3,-0.0416730463538826
"801",1,3,-0.60524856977632
"802",1,3,-0.662533062898382
"803",1,3,-0.630193402078694
"804",1,3,-0.695172383775572
"805",1,3,-0.730011545895564
"806",1,3,-0.60524856977632
"807",1,3,-0.834836825445684
"808",1,3,-0.653655028888805
"809",1,3,0.235401959044138
"810",1,3,-0.0244571230785569
"811",1,3,-0.0692356651424385
"812",1,3,0.107610540547602
"813",1,3,-0.0544489729651971
"814",1,3,-0.762137610987416
"815",1,3,-0.77799317279698
"816",1,3,-0.792588947506114
"817",1,3,-0.784624704719959
"818",1,3,-0.802863364860258
"819",1,3,-0.762137610987416
"820",1,3,-0.931909308973114
"821",1,3,-0.806533411928684
"822",1,3,0.130669261885486
"823",1,3,0.286483344408255
"824",1,3,-0.226942639689219
"825",1,3,-0.0574848482542525
"826",1,3,-0.106689656521658
"827",1,3,-0.622761658493734
"828",1,3,-0.53749328145871
"829",1,3,-0.665033506271952
"830",1,3,-0.603356276555826
"831",1,3,-0.528420009576204
"832",1,3,-0.617874813333395
"833",1,3,-0.590772247453255
"834",1,3,-0.522201179756627
"835",1,3,-0.632332520921891
"836",1,3,-0.65154376602265
"837",1,3,-0.65808060619233
"838",1,3,-0.6356763001165
"839",1,3,-0.855993019418745
"840",1,3,-0.880225566673813
"841",1,3,-0.913777010275483
"842",1,3,-0.555229161044815
"843",1,3,-0.825931263823377
"844",1,3,-0.752468625264045
"845",1,3,-0.839857719209846
"846",1,3,-0.652568872132058
"847",1,3,-0.649906038978557
"848",1,3,-0.746767586701156
"849",1,3,-0.200288915579336
"850",1,3,-0.183854707645966
"851",1,3,-0.204846236250567
"852",1,3,-0.759939109518303
"853",1,3,-0.797313654388096
"854",1,3,-0.843845928996699
"855",1,3,-0.2214691368263
"856",1,3,0.015400588735675
"857",1,3,0.0473098698476722
"858",1,3,-0.135853217991138
"859",1,3,-0.465003677724666
"860",1,3,-0.268046531941767
"861",1,3,-0.582227005482365
"862",1,3,-0.241171035011655
"863",1,3,-0.47953961978932
"864",1,3,-0.818036094654419
"865",1,3,-0.887510890695611
"866",1,3,-0.858270655333126
"867",1,3,-0.894101771797625
"868",1,3,-0.914978953766618
"869",1,3,-0.912811112066307
"870",1,3,-0.946035198276046
"871",1,3,-0.955802655168521
"872",1,3,-0.821594785604625
"873",1,3,-0.846779479853457
"874",1,3,-0.914180750442373
"875",1,3,-0.949309009464414
